,year,day,length,avg_weight,count,missing_scales,fish_nearby,income
1554,2017.0,243.0,18.0,0.25,1.0,0.0,2.0,44.49139
1555,2016.0,267.0,0.0,1.0,1.0,0.0,1.0,30.0
1556,2012.0,221.0,38.0,5.9127808e-05,22.0,0.0,2.0,43.468227
1557,2012.0,365.0,0.0,0.5,1.0,0.0,2.0,1930.0302
1558,2011.0,275.0,2.0,1.0,1.0,0.0,1.0,26.0
1559,2015.0,192.0,0.0,1.0,1.0,0.0,2.0,15.7
1560,2016.0,78.0,2.0,0.25,1.0,0.0,1.0,30.0
1561,2014.0,251.0,74.0,1.0,1.0,0.0,2.0,32.1762
1562,2012.0,221.0,0.0,1.0,1.0,0.0,2.0,109.1
1563,2016.0,252.0,144.0,0.000782216,3475.0,0.0,1.0,20.0
1564,2012.0,109.0,2.0,0.25,1.0,0.0,2.0,3.3652942
1565,2016.0,12.0,2.0,0.013888889,1.0,0.0,1.0,5.23254
1566,2014.0,96.0,6.0,0.083333336,1.0,0.0,2.0,4.281815
1567,2016.0,355.0,12.0,0.015625,1.0,0.0,2.0,25.28493
1568,2016.0,81.0,2.0,0.25,1.0,0.0,2.0,5.0
1569,2013.0,105.0,4.0,0.75,1.0,1.0,2.0,28.074833
1570,2014.0,155.0,0.0,0.027777778,1.0,0.0,1.0,3.0233748
1571,2016.0,160.0,2.0,0.5,1.0,0.0,2.0,12.5
1572,2013.0,284.0,24.0,0.0625,1.0,0.0,2.0,5.641542
1573,2018.0,149.0,2.0,0.5,1.0,0.0,2.0,14.955704
1574,2013.0,104.0,8.0,1.125,4.0,3.0,5.0,36.60936
1575,2011.0,135.0,46.0,1.0,1.0,0.0,2.0,1731.4
1576,2014.0,79.0,144.0,1.3067435,1889.0,0.0,2.0,8.65
1577,2018.0,212.0,132.0,0.039782163,5722.0,0.0,2.0,488.51175
1578,2017.0,78.0,22.0,0.0625,1.0,0.0,2.0,4.0
1579,2011.0,18.0,0.0,0.5,1.0,0.0,1.0,100.0
1580,2016.0,264.0,2.0,2.0,1.0,1.0,3.0,11.551526
1581,2016.0,341.0,0.0,0.33333334,1.0,0.0,2.0,10.0
1582,2013.0,287.0,2.0,0.07,4.0,0.0,2.0,19.56839
1583,2013.0,242.0,14.0,0.3125,6.0,0.0,2.0,387.11
1584,2014.0,86.0,144.0,0.0030526621,503.0,0.0,1.0,9.650688
1585,2012.0,329.0,2.0,1.125,3.0,0.0,3.0,307.5
1586,2014.0,4.0,0.0,1.0,1.0,0.0,1.0,75.36
1587,2013.0,271.0,12.0,0.19449101,5.0,3.0,15.0,24.8
1588,2018.0,242.0,144.0,0.031986523,3993.0,0.0,2.0,3.2488825
1589,2016.0,155.0,44.0,0.001953125,1.0,0.0,2.0,19.998945
1590,2014.0,287.0,144.0,8.517141e-07,1330.0,1330.0,2.0,4.9779468
1591,2016.0,82.0,2.0,0.25,1.0,0.0,2.0,10.0
1592,2013.0,353.0,64.0,2.1534078e-11,1.0,0.0,2.0,74.61229
1593,2018.0,277.0,14.0,0.5625,2.0,0.0,3.0,341.13193
1594,2012.0,365.0,0.0,1.0,1.0,0.0,2.0,84.357254
1595,2013.0,299.0,0.0,1.0,1.0,0.0,1.0,99.0
1596,2014.0,163.0,6.0,0.37532553,8.0,0.0,2.0,350.0
1597,2016.0,330.0,0.0,1.0,1.0,0.0,2.0,10.089393
1598,2016.0,315.0,144.0,0.10970916,4881.0,858.0,2.0,8.0
1599,2016.0,43.0,0.0,1.0,1.0,0.0,2.0,3.4
1600,2016.0,159.0,0.0,1.0,1.0,0.0,1.0,20.0
1601,2014.0,123.0,144.0,0.06803796,654.0,0.0,2.0,6.302
1602,2016.0,182.0,144.0,1.1077873,5136.0,0.0,2.0,8.105352
1603,2017.0,53.0,10.0,0.125,1.0,0.0,2.0,95.88621
1604,2013.0,281.0,10.0,0.8567708,7.0,0.0,5.0,37.88259
1605,2014.0,162.0,2.0,1.75,3.0,0.0,2.0,20.5
1606,2014.0,335.0,144.0,0.30585378,2481.0,2387.0,2.0,42.82812
1607,2014.0,163.0,84.0,1.0,1.0,0.0,2.0,99.54369
1608,2013.0,159.0,0.0,0.5,1.0,0.0,1.0,53.35109
1609,2013.0,357.0,2.0,0.25,1.0,0.0,1.0,80.0
1610,2015.0,47.0,0.0,1.0,1.0,0.0,1.0,5.3177204
1611,2013.0,290.0,2.0,0.5,1.0,0.0,1.0,20.0
1612,2012.0,145.0,2.0,0.5,1.0,0.0,2.0,460.0
1613,2017.0,90.0,0.0,1.0,1.0,0.0,2.0,4.331535
1614,2017.0,150.0,0.0,1.0,1.0,0.0,2.0,4.0
1615,2016.0,350.0,14.0,0.25,1.0,0.0,2.0,7.0
1616,2016.0,200.0,4.0,0.005291005,1.0,0.0,2.0,9.116
1617,2014.0,71.0,144.0,0.12379998,1285.0,1059.0,2.0,24.518
1618,2012.0,251.0,138.0,2.1728468,1347.0,1347.0,16.0,71.82863
1619,2011.0,186.0,0.0,0.5,1.0,0.0,2.0,990.0
1620,2014.0,142.0,144.0,0.071611434,2185.0,2185.0,16.0,51.095543
1621,2014.0,274.0,144.0,0.5448186,2210.0,1459.0,1.0,13.2
1622,2012.0,154.0,14.0,0.0002840909,1.0,0.0,1.0,16.826338
1623,2014.0,180.0,144.0,0.00093223306,442.0,427.0,2.0,3.13
1624,2017.0,30.0,0.0,0.5,1.0,0.0,2.0,200.0
1625,2015.0,184.0,0.0,0.5,1.0,0.0,1.0,20.0
1626,2015.0,192.0,24.0,1.6429431,93.0,0.0,2.0,33.690617
1627,2013.0,311.0,144.0,4.6451683,2379.0,1877.0,12.0,309.91895
1628,2014.0,205.0,144.0,1.8536905,1328.0,1328.0,12.0,248.31062
1629,2016.0,333.0,0.0,0.5,1.0,0.0,2.0,10.0
1630,2017.0,233.0,6.0,0.0007239382,2.0,0.0,1.0,20.0
1631,2016.0,275.0,0.0,0.33333334,1.0,0.0,1.0,30.0
1632,2016.0,207.0,144.0,0.016174546,1692.0,0.0,2.0,245.14513
1633,2012.0,54.0,0.0,0.03448276,1.0,0.0,1.0,10.072742
1634,2011.0,319.0,0.0,0.5,1.0,0.0,2.0,60.2
1635,2016.0,263.0,30.0,0.00048828125,1.0,0.0,2.0,30.0
1636,2011.0,142.0,14.0,1.0,1.0,0.0,2.0,41.42
1637,2018.0,181.0,4.0,0.125,1.0,0.0,1.0,19.99939
1638,2017.0,24.0,2.0,1.0,1.0,0.0,2.0,3.7877576
1639,2015.0,170.0,144.0,0.23765433,891.0,0.0,1.0,27.868328
1640,2017.0,57.0,12.0,0.06097561,3.0,0.0,2.0,24.0715
1641,2016.0,344.0,144.0,0.09941152,2012.0,0.0,1.0,8.997984
1642,2012.0,222.0,42.0,3.0517578e-05,1.0,0.0,2.0,9.95
1643,2016.0,163.0,0.0,0.5,1.0,0.0,2.0,9.198363
1644,2014.0,165.0,144.0,5.959547e-28,897.0,0.0,1.0,8.9
1645,2014.0,330.0,24.0,0.0069580423,7.0,7.0,2.0,9.4242
1646,2012.0,113.0,0.0,1.0,1.0,0.0,1.0,6.0
1647,2017.0,350.0,144.0,0.3616399,6022.0,0.0,1.0,5.995
1648,2014.0,87.0,0.0,3.0,3.0,0.0,7.0,13.333966
1649,2015.0,155.0,18.0,1.0006065,3.0,0.0,2.0,22.4
1650,2016.0,120.0,144.0,0.12153874,4829.0,0.0,1.0,51.0
1651,2015.0,111.0,14.0,0.0078125,1.0,0.0,2.0,568.4421
1652,2015.0,204.0,0.0,0.5,1.0,0.0,1.0,15.625582
1653,2015.0,62.0,6.0,0.03125,1.0,0.0,2.0,679.2195
1654,2016.0,239.0,16.0,0.375,1.0,1.0,2.0,19.997944
1655,2017.0,158.0,0.0,2.0,2.0,0.0,4.0,19.365803
1656,2011.0,230.0,12.0,0.5410156,12.0,0.0,1.0,14.228075
1657,2014.0,120.0,144.0,0.15000004,1309.0,0.0,1.0,7.4868493
1658,2015.0,311.0,144.0,0.0045576845,4465.0,4341.0,2.0,4.0695
1659,2017.0,14.0,2.0,0.5,1.0,0.0,1.0,54.327847
1660,2014.0,145.0,104.0,1.4901161e-08,1.0,0.0,1.0,5.6917644
1661,2013.0,262.0,68.0,0.1250019,2.0,0.0,2.0,5.248827
1662,2017.0,300.0,58.0,0.0078125,1.0,0.0,2.0,164.3242
1663,2015.0,275.0,144.0,0.004940095,3170.0,3092.0,2.0,19.6
1664,2012.0,315.0,0.0,1.0,1.0,0.0,1.0,560.713
1665,2013.0,295.0,0.0,1.0,1.0,0.0,2.0,6.697062
1666,2017.0,102.0,16.0,0.00038580247,1.0,1.0,2.0,7.5
1667,2013.0,73.0,32.0,0.5,1.0,0.0,2.0,3.2977674
1668,2016.0,155.0,66.0,1.5,3.0,0.0,4.0,24.0
1669,2017.0,153.0,4.0,0.041666668,1.0,0.0,2.0,10.0
1670,2014.0,66.0,0.0,1.0,1.0,0.0,1.0,19.0
1671,2015.0,173.0,144.0,4.4146034e-10,314.0,0.0,1.0,20.8
1672,2014.0,101.0,6.0,0.8680556,4.0,0.0,4.0,129.063
1673,2013.0,206.0,0.0,0.5,1.0,0.0,2.0,3.0
1674,2016.0,147.0,144.0,0.09208923,5131.0,1344.0,2.0,12.0
1675,2016.0,334.0,140.0,0.0008296728,225.0,0.0,2.0,10.0
1676,2013.0,160.0,6.0,1.125,3.0,0.0,3.0,25.14154
1677,2014.0,180.0,86.0,2.1192763e-07,1.0,0.0,2.0,58.304317
1678,2011.0,310.0,14.0,0.01971154,18.0,0.0,1.0,127.8
1679,2015.0,191.0,144.0,1.0000749,2029.0,0.0,2.0,37.2
1680,2018.0,64.0,26.0,0.0007513148,1.0,0.0,2.0,8.087667
1681,2015.0,335.0,4.0,0.088075414,13.0,0.0,2.0,10.58097
1682,2014.0,77.0,130.0,1.5666714,1228.0,0.0,1.0,11.408
1683,2015.0,123.0,136.0,0.003970286,32.0,0.0,2.0,38.605152
1684,2016.0,251.0,0.0,0.5,1.0,0.0,2.0,8.237
1685,2018.0,16.0,16.0,0.0057142857,1.0,0.0,2.0,7.7266836
1686,2016.0,56.0,144.0,0.6146671,4132.0,0.0,1.0,40.0
1687,2014.0,41.0,48.0,1.356689,20.0,2.0,3.0,54.0
1688,2015.0,229.0,144.0,0.9686996,2096.0,0.0,2.0,6.713065
1689,2015.0,45.0,0.0,1.0,1.0,0.0,1.0,3.0824678
1690,2016.0,155.0,2.0,0.125,1.0,0.0,2.0,12.0
1691,2015.0,254.0,16.0,0.125,1.0,0.0,1.0,21.7
1692,2017.0,104.0,34.0,0.25,1.0,0.0,2.0,91.39717
1693,2014.0,201.0,98.0,0.006986566,31.0,31.0,2.0,13.014989
1694,2013.0,335.0,4.0,0.25,1.0,0.0,1.0,22.0
1695,2014.0,77.0,126.0,0.32548282,1227.0,1226.0,1.0,3.3
1696,2016.0,78.0,0.0,0.5,1.0,0.0,2.0,30.0
1697,2013.0,113.0,72.0,2.910383e-11,1.0,0.0,2.0,23316.715
1698,2013.0,132.0,2.0,0.004453441,23.0,0.0,2.0,3.87
1699,2016.0,10.0,144.0,9.3365496e-11,1431.0,1431.0,2.0,480.0
1700,2013.0,220.0,14.0,0.71875,8.0,0.0,2.0,102.77873
1701,2015.0,141.0,0.0,0.2,1.0,0.0,2.0,3.762
1702,2016.0,342.0,2.0,0.25,1.0,0.0,2.0,8.296
1703,2014.0,84.0,2.0,0.5,1.0,0.0,2.0,100.0
1704,2016.0,76.0,2.0,0.125,1.0,0.0,1.0,30.0
1705,2015.0,267.0,144.0,0.82703507,923.0,0.0,2.0,18.581
1706,2013.0,270.0,4.0,0.6875,3.0,0.0,4.0,22.567965
1707,2013.0,142.0,0.0,0.5,1.0,0.0,1.0,235.65118
1708,2013.0,213.0,6.0,0.25,1.0,0.0,2.0,9.146685
1709,2014.0,166.0,144.0,1.4069302,761.0,3.0,3.0,172.0
1710,2017.0,114.0,144.0,0.034184013,6528.0,0.0,1.0,39.06028
1711,2013.0,223.0,22.0,0.2578125,2.0,0.0,2.0,18.77423
1712,2016.0,149.0,0.0,1.0,2.0,0.0,4.0,36.0
1713,2013.0,287.0,26.0,0.046853513,12.0,12.0,2.0,30.095
1714,2016.0,166.0,0.0,1.0,1.0,0.0,2.0,3.642035
1715,2016.0,195.0,20.0,0.0625,1.0,0.0,2.0,12.660008
1716,2014.0,120.0,0.0,1.0,1.0,0.0,1.0,10.544009
1717,2014.0,140.0,118.0,0.125,1.0,0.0,2.0,5.48448
1718,2011.0,113.0,16.0,1.0,1.0,0.0,2.0,393.0
1719,2014.0,152.0,6.0,0.0625,1.0,0.0,1.0,20.0
1720,2014.0,319.0,6.0,0.0010288066,1.0,1.0,2.0,5.7553663
1721,2014.0,80.0,6.0,0.16666667,1.0,0.0,2.0,5.867758
1722,2016.0,286.0,6.0,0.0625,1.0,0.0,2.0,8.0
1723,2014.0,285.0,144.0,0.125,1173.0,0.0,2.0,203.01646
1724,2014.0,104.0,0.0,1.0,1.0,0.0,1.0,80.0
1725,2015.0,45.0,2.0,0.29166666,7.0,0.0,2.0,21.094
1726,2014.0,106.0,2.0,1.0,1.0,0.0,2.0,7.995
1727,2016.0,310.0,24.0,1.0,1.0,0.0,2.0,21.961973
1728,2016.0,49.0,0.0,0.09090909,1.0,0.0,1.0,10.0
1729,2018.0,216.0,0.0,0.11111111,1.0,0.0,1.0,6.0
1730,2015.0,295.0,16.0,6.0281636e-06,1.0,0.0,1.0,26.9
1731,2015.0,170.0,6.0,0.017857144,2.0,0.0,1.0,20.8
1732,2014.0,238.0,144.0,0.052005537,1703.0,0.0,1.0,14.705882
1733,2016.0,307.0,8.0,0.29166666,3.0,0.0,1.0,36.93836
1734,2015.0,218.0,8.0,0.02,1.0,0.0,1.0,35.82
1735,2013.0,363.0,0.0,0.016666668,1.0,0.0,2.0,3.662367
1736,2013.0,300.0,2.0,0.024390243,1.0,0.0,2.0,5.0
1737,2014.0,91.0,4.0,0.125,1.0,0.0,2.0,3.5059395
1738,2014.0,83.0,8.0,14.880859,21.0,10.0,58.0,283.6
1739,2017.0,90.0,94.0,0.6328125,2.0,2.0,8.0,247.80005
1740,2018.0,115.0,144.0,0.20575392,7746.0,0.0,2.0,10.0
1741,2016.0,114.0,2.0,0.25,1.0,0.0,2.0,126.0
1742,2011.0,90.0,4.0,0.25,1.0,0.0,2.0,291.6
1743,2015.0,226.0,0.0,1.0,1.0,0.0,1.0,27.5
1744,2014.0,178.0,0.0,2.0,2.0,0.0,2.0,31.966
1745,2018.0,38.0,58.0,0.0078125,1.0,0.0,2.0,4.3434987
1746,2012.0,265.0,2.0,1.0,1.0,0.0,2.0,49.818
1747,2015.0,355.0,144.0,0.3245439,482.0,0.0,2.0,6.474
1748,2018.0,56.0,4.0,1.0,1.0,0.0,1.0,3.8734407
1749,2017.0,254.0,0.0,1.0,1.0,0.0,2.0,30.451933
1750,2016.0,120.0,144.0,6.2120745e-07,2260.0,0.0,1.0,5.0
1751,2015.0,211.0,144.0,0.31259006,835.0,0.0,2.0,3.762
1752,2014.0,287.0,144.0,0.0030580664,2202.0,2101.0,2.0,59.152
1753,2013.0,280.0,6.0,0.03846154,2.0,0.0,2.0,20.0
1754,2014.0,96.0,144.0,8.618623,1031.0,1015.0,14.0,1665.0
1755,2013.0,349.0,0.0,1.0,1.0,0.0,2.0,4.4154277
1756,2015.0,7.0,20.0,0.0078125,1.0,0.0,2.0,308.6394
1757,2013.0,96.0,32.0,0.13288116,3.0,1.0,5.0,38.640606
1758,2011.0,336.0,0.0,0.07594856,3.0,0.0,3.0,18.322304
1759,2017.0,337.0,8.0,0.012981575,17.0,0.0,2.0,10.42177
1760,2014.0,71.0,2.0,1.0,1.0,0.0,1.0,9.995
1761,2017.0,318.0,44.0,5.0234694e-10,1.0,0.0,1.0,68.1359
1762,2017.0,214.0,6.0,1.0,1.0,0.0,2.0,15.747687
1763,2016.0,193.0,0.0,1.0,1.0,0.0,2.0,10.0
1764,2017.0,106.0,86.0,0.03125,1.0,0.0,1.0,623.27686
1765,2012.0,156.0,0.0,0.5,1.0,0.0,2.0,781.4095
1766,2014.0,17.0,0.0,1.0,1.0,0.0,2.0,18.035013
1767,2016.0,186.0,0.0,1.0,1.0,0.0,2.0,38.09
1768,2017.0,311.0,0.0,1.0,1.0,0.0,1.0,26.987381
1769,2017.0,232.0,144.0,0.020255564,5011.0,0.0,1.0,3.5
1770,2016.0,222.0,2.0,0.5,1.0,0.0,2.0,8.552
1771,2014.0,84.0,0.0,1.0,1.0,0.0,2.0,12.4
1772,2015.0,243.0,28.0,0.001953125,1.0,0.0,2.0,1675.5211
1773,2016.0,139.0,0.0,0.5,1.0,0.0,2.0,24.0
1774,2014.0,56.0,144.0,0.09484138,4022.0,3961.0,2.0,3.198281
1775,2013.0,126.0,6.0,1.25,2.0,0.0,1.0,71.0
1776,2015.0,179.0,10.0,0.84375,9.0,0.0,2.0,5.1427803
1777,2017.0,51.0,4.0,0.010416667,1.0,0.0,2.0,290.806
1778,2014.0,310.0,0.0,0.1,1.0,0.0,1.0,6.7870226
1779,2016.0,53.0,0.0,1.0,1.0,0.0,1.0,5.0
1780,2015.0,97.0,14.0,0.125,1.0,0.0,1.0,5.0
1781,2018.0,253.0,12.0,1.0,1.0,0.0,2.0,40.019314
1782,2013.0,189.0,54.0,0.03125,1.0,0.0,2.0,8.537406
1783,2016.0,179.0,2.0,0.5,1.0,0.0,2.0,8.083
1784,2015.0,7.0,144.0,0.029903568,1392.0,0.0,3.0,73.85804
1785,2013.0,340.0,16.0,0.10176047,4.0,0.0,1.0,5.0
1786,2013.0,38.0,0.0,0.5,1.0,0.0,2.0,10.002805
1787,2014.0,357.0,144.0,1.2770146,3587.0,0.0,2.0,6.5603495
1788,2016.0,200.0,20.0,0.125,1.0,0.0,2.0,9.069
1789,2013.0,338.0,0.0,0.5,1.0,0.0,1.0,580.0
1790,2014.0,161.0,0.0,1.0,1.0,0.0,2.0,9.7
1791,2013.0,342.0,0.0,0.035714287,1.0,0.0,1.0,10.3
1792,2015.0,78.0,0.0,1.0,1.0,0.0,1.0,20.0
1793,2016.0,221.0,6.0,0.5,1.0,0.0,1.0,25.0
1794,2013.0,295.0,144.0,0.1706846,1282.0,0.0,2.0,6.315
1795,2017.0,200.0,2.0,0.0625,1.0,0.0,2.0,4.0
1796,2016.0,266.0,4.0,0.5,1.0,0.0,2.0,3.51
1797,2016.0,291.0,2.0,0.5,1.0,0.0,2.0,20.0
1798,2016.0,33.0,4.0,0.125,1.0,0.0,1.0,9.195945
1799,2016.0,179.0,30.0,0.00024414062,1.0,0.0,1.0,20.0
1800,2014.0,105.0,0.0,1.0,1.0,0.0,1.0,12.5943
1801,2017.0,192.0,0.0,1.0,1.0,0.0,2.0,4.0
1802,2017.0,4.0,20.0,0.0078125,1.0,0.0,2.0,7.0
1803,2014.0,218.0,144.0,1.4353315,1476.0,7.0,6.0,55.899002
1804,2011.0,321.0,6.0,0.25,1.0,0.0,2.0,10.4
1805,2014.0,81.0,144.0,0.7931952,1482.0,1445.0,6.0,122.325
1806,2014.0,55.0,0.0,0.5,1.0,0.0,2.0,23.602581
1807,2016.0,223.0,2.0,0.25,1.0,0.0,2.0,25.0
1808,2016.0,199.0,12.0,0.52380955,3.0,0.0,2.0,10.070634
1809,2016.0,273.0,38.0,0.020629883,7.0,0.0,1.0,8.208
1810,2017.0,230.0,144.0,0.9273094,7224.0,7108.0,2.0,6.696
1811,2018.0,78.0,0.0,0.5,1.0,0.0,1.0,5.683085
1812,2016.0,158.0,10.0,0.013888889,1.0,0.0,2.0,12.0
1813,2015.0,121.0,2.0,0.14285715,1.0,0.0,1.0,6.756
1814,2016.0,270.0,22.0,0.35,2.0,0.0,2.0,16.643
1815,2016.0,268.0,144.0,0.067833886,4120.0,4120.0,3.0,20.529
1816,2011.0,190.0,4.0,0.5,1.0,0.0,1.0,16.833433
1817,2018.0,67.0,136.0,0.19622494,6494.0,0.0,1.0,7.090773
1818,2014.0,99.0,0.0,1.0,1.0,0.0,1.0,7.0
1819,2016.0,186.0,140.0,0.035441536,236.0,0.0,1.0,40.0
1820,2015.0,131.0,144.0,0.22483417,1256.0,0.0,2.0,91.8982
1821,2014.0,80.0,0.0,1.0,1.0,0.0,1.0,3.9
1822,2012.0,30.0,2.0,0.5,1.0,0.0,2.0,96.27823
1823,2014.0,339.0,18.0,0.0026041667,1.0,0.0,2.0,3.53736
1824,2016.0,222.0,18.0,0.01953125,8.0,0.0,2.0,12.0
1825,2016.0,165.0,2.0,0.00990099,1.0,0.0,2.0,12.5
1826,2018.0,185.0,0.0,0.5,1.0,0.0,1.0,3000.0
1827,2017.0,33.0,4.0,0.0069444445,1.0,0.0,2.0,8.0
1828,2014.0,71.0,18.0,2.056459,6.0,0.0,6.0,2000.0
1829,2013.0,331.0,144.0,0.22924805,5804.0,5754.0,1.0,5.0
1830,2015.0,37.0,4.0,0.010989011,2.0,0.0,2.0,5.2086177
1831,2011.0,236.0,0.0,1.0,1.0,0.0,1.0,20.1
1832,2016.0,77.0,36.0,6.0,3.0,3.0,4.0,50.5796
1833,2016.0,148.0,0.0,1.0,1.0,0.0,2.0,12.0
1834,2011.0,312.0,20.0,0.016369049,44.0,0.0,2.0,3.0
1835,2011.0,319.0,2.0,1.0,2.0,0.0,2.0,378.85873
1836,2017.0,197.0,8.0,0.05,1.0,0.0,2.0,83.50945
1837,2016.0,111.0,0.0,0.25,1.0,0.0,1.0,10.0
1838,2014.0,132.0,0.0,0.5,1.0,0.0,1.0,729.999
1839,2013.0,253.0,6.0,1.125,4.0,0.0,7.0,55.64112
1840,2013.0,235.0,70.0,1.0,2.0,0.0,2.0,6.9202805
1841,2012.0,337.0,4.0,0.25,1.0,0.0,1.0,6.2623525
1842,2014.0,332.0,44.0,8.737839e-05,12.0,12.0,2.0,4.839189
1843,2012.0,133.0,2.0,0.024422735,65.0,0.0,1.0,5.1
1844,2014.0,155.0,144.0,0.10387064,861.0,0.0,1.0,20.027666
1845,2016.0,5.0,144.0,0.0789048,2318.0,0.0,2.0,244.46455
1846,2011.0,251.0,72.0,1.9073486e-06,1.0,0.0,2.0,64.1453
1847,2017.0,51.0,56.0,1.5258789e-05,1.0,0.0,2.0,10.0
1848,2017.0,3.0,38.0,0.03125,1.0,0.0,2.0,13.271597
1849,2014.0,59.0,6.0,0.25,1.0,0.0,1.0,5.5172215
1850,2016.0,313.0,68.0,1.5258789e-05,1.0,0.0,2.0,10.0
1851,2013.0,11.0,2.0,0.11111111,1.0,0.0,2.0,3.8746617
1852,2014.0,301.0,26.0,1.0,3.0,0.0,2.0,6.7606626
1853,2017.0,107.0,12.0,0.071428575,1.0,0.0,2.0,8.0
1854,2016.0,198.0,144.0,0.006836117,1945.0,0.0,2.0,12.0
1855,2017.0,325.0,2.0,0.125,2.0,0.0,2.0,25.013
1856,2016.0,159.0,0.0,0.5,1.0,0.0,2.0,12.0
1857,2013.0,340.0,134.0,0.00021988152,2783.0,2783.0,2.0,85.35
1858,2017.0,39.0,4.0,1.0,1.0,0.0,2.0,17.605856
1859,2014.0,229.0,144.0,0.2945974,1368.0,0.0,2.0,4.392
1860,2016.0,1.0,0.0,1.0,1.0,0.0,1.0,449.9
1861,2015.0,6.0,144.0,0.40803477,2979.0,1962.0,2.0,7.675
1862,2013.0,161.0,2.0,0.5,1.0,0.0,2.0,10.0
1863,2013.0,247.0,2.0,0.027777778,1.0,0.0,2.0,10.13
1864,2016.0,273.0,14.0,0.25,1.0,0.0,2.0,30.0
1865,2017.0,344.0,2.0,0.5,1.0,0.0,2.0,6.6933584
1866,2012.0,330.0,144.0,1.1e-44,2271.0,0.0,2.0,31.564
1867,2015.0,333.0,144.0,0.010101653,3861.0,3790.0,2.0,9.0
1868,2017.0,20.0,144.0,0.03675685,3629.0,0.0,1.0,19.998
1869,2012.0,77.0,2.0,0.01369863,1.0,0.0,1.0,32.710487
1870,2014.0,195.0,4.0,0.625,2.0,0.0,2.0,39.999
1871,2013.0,43.0,6.0,0.0625,1.0,0.0,2.0,6.5474424
1872,2013.0,183.0,14.0,0.3971354,4.0,1.0,2.0,53.044197
1873,2014.0,8.0,0.0,1.0,1.0,0.0,1.0,25.039791
1874,2017.0,103.0,144.0,5.316249e-06,2066.0,0.0,2.0,8.0
1875,2014.0,10.0,14.0,2.325149e-06,1.0,0.0,1.0,6.0
1876,2013.0,315.0,0.0,1.0,2.0,0.0,4.0,500.0
1877,2017.0,17.0,2.0,1.0,1.0,0.0,2.0,8.0
1878,2017.0,172.0,144.0,0.47486675,8353.0,0.0,2.0,53.30023
1879,2016.0,156.0,2.0,0.5,1.0,0.0,1.0,3.355312
1880,2017.0,98.0,2.0,0.33333334,1.0,0.0,1.0,5.8
1881,2014.0,165.0,70.0,2.910383e-11,1.0,0.0,2.0,1478.9875
1882,2014.0,66.0,40.0,0.500001,2.0,0.0,1.0,209.39
1883,2016.0,162.0,42.0,0.25,1.0,0.0,2.0,12.0
1884,2013.0,310.0,2.0,2.0,2.0,0.0,1.0,388.787
1885,2014.0,96.0,6.0,0.3653846,9.0,0.0,2.0,150.0
1886,2018.0,214.0,0.0,0.5,1.0,0.0,1.0,3.45987
1887,2014.0,101.0,0.0,1.0,1.0,0.0,2.0,4.293315
1888,2012.0,121.0,0.0,0.5,1.0,0.0,1.0,69.629616
1889,2018.0,37.0,0.0,0.5,1.0,0.0,2.0,10.0
1890,2013.0,210.0,0.0,1.5,2.0,0.0,2.0,389.763
1891,2018.0,239.0,2.0,0.5,1.0,0.0,2.0,80.14032
1892,2014.0,95.0,0.0,2.0,2.0,0.0,4.0,10.736377
1893,2016.0,258.0,0.0,0.5,1.0,0.0,2.0,6.79
1894,2011.0,126.0,2.0,0.25,1.0,0.0,2.0,29.8
1895,2011.0,30.0,2.0,0.25,1.0,0.0,2.0,14590.0
1896,2017.0,272.0,18.0,1.0,1.0,0.0,1.0,11.77261
1897,2013.0,296.0,2.0,0.5,1.0,0.0,2.0,40.0
1898,2016.0,365.0,0.0,0.11111111,1.0,0.0,2.0,7.0
1899,2014.0,155.0,12.0,0.0625,1.0,0.0,1.0,20.0
1900,2013.0,226.0,0.0,0.5,1.0,0.0,2.0,5.31921
1901,2013.0,111.0,36.0,0.0625,2.0,0.0,1.0,11.559271
1902,2018.0,190.0,144.0,0.16125023,3648.0,0.0,2.0,8.87297
1903,2014.0,123.0,66.0,0.16666672,2.0,0.0,1.0,5.0
1904,2013.0,341.0,28.0,0.0018114727,11.0,11.0,2.0,133.71973
1905,2017.0,322.0,4.0,0.125,1.0,0.0,1.0,79.32466
1906,2015.0,191.0,2.0,0.75,2.0,0.0,2.0,38.0
1907,2014.0,170.0,4.0,1.0,1.0,0.0,1.0,88.2
1908,2013.0,15.0,144.0,5.580357e-05,2834.0,0.0,2.0,24.054264
1909,2016.0,202.0,144.0,8.03466e-06,513.0,509.0,2.0,12.0
1910,2016.0,141.0,78.0,3.0517578e-05,1.0,0.0,1.0,40.0
1911,2013.0,289.0,0.0,0.5,1.0,0.0,2.0,5.966219
1912,2013.0,299.0,0.0,0.045454547,1.0,0.0,2.0,3.0
1913,2014.0,293.0,144.0,0.05475149,1808.0,0.0,2.0,153.88992
1914,2016.0,89.0,144.0,0.09814897,4066.0,2450.0,1.0,41.0
1915,2016.0,356.0,0.0,0.33333334,1.0,0.0,2.0,9.999526
1916,2014.0,177.0,144.0,1.7951676,731.0,1.0,2.0,14.853299
1917,2018.0,220.0,2.0,1.0,1.0,0.0,2.0,3.3024547
1918,2011.0,125.0,2.0,0.12225275,45.0,0.0,1.0,302.7
1919,2012.0,306.0,0.0,0.5,1.0,0.0,1.0,304.32123
1920,2013.0,302.0,0.0,1.0,1.0,0.0,2.0,249.99
